id,robotId,sensorId,timestamp,temperature,humidity,controlMode,motorInterval
27981,Rpi__1,Sensor__4,2025/1/6 15:30,16,52.6,timer,3570
27985,Rpi__1,Sensor__4,2025/1/6 15:35,16,52.5,timer,3570
27989,Rpi__1,Sensor__4,2025/1/6 15:40,15.9,52.5,timer,3570
27993,Rpi__1,Sensor__4,2025/1/6 15:45,16,52.4,timer,3570
27997,Rpi__1,Sensor__4,2025/1/6 15:50,16,52.3,timer,3570
28001,Rpi__1,Sensor__4,2025/1/6 15:55,15.9,52.3,timer,3570
28005,Rpi__1,Sensor__4,2025/1/6 16:00,15.9,52.2,timer,3570
28009,Rpi__1,Sensor__4,2025/1/6 16:05,15.9,52.1,timer,3570
28013,Rpi__1,Sensor__4,2025/1/6 16:10,15.9,52,timer,3570
28017,Rpi__1,Sensor__4,2025/1/6 16:15,15.9,51.8,timer,3570
28021,Rpi__1,Sensor__4,2025/1/6 16:20,16,51.7,timer,3570
28025,Rpi__1,Sensor__4,2025/1/6 16:25,16,51.6,timer,3570
28029,Rpi__1,Sensor__4,2025/1/6 16:30,16,51.4,timer,3570
28033,Rpi__1,Sensor__4,2025/1/6 16:35,16,51.3,timer,3570
28037,Rpi__1,Sensor__4,2025/1/6 16:40,16,51.2,timer,3570
28041,Rpi__1,Sensor__4,2025/1/6 16:45,16,51.1,timer,3570
28045,Rpi__1,Sensor__4,2025/1/6 16:50,16,50.9,timer,3570
28049,Rpi__1,Sensor__4,2025/1/6 16:55,16,50.8,timer,3570
28053,Rpi__1,Sensor__4,2025/1/6 17:00,16,50.6,timer,3570
28057,Rpi__1,Sensor__4,2025/1/6 17:05,16,50.5,timer,3570
28061,Rpi__1,Sensor__4,2025/1/6 17:10,16,50.4,timer,3570
28065,Rpi__1,Sensor__4,2025/1/6 17:15,16,50.2,timer,3570
28069,Rpi__1,Sensor__4,2025/1/6 17:20,16,50.1,timer,3570
28073,Rpi__1,Sensor__4,2025/1/6 17:25,16,50,timer,3570
28077,Rpi__1,Sensor__4,2025/1/6 17:30,16,49.9,timer,3570
28081,Rpi__1,Sensor__4,2025/1/6 17:35,16,49.7,timer,3570
28085,Rpi__1,Sensor__4,2025/1/6 17:40,16,49.7,timer,3570
28089,Rpi__1,Sensor__4,2025/1/6 17:45,16,49.5,timer,3570
28093,Rpi__1,Sensor__4,2025/1/6 17:50,16,49.5,timer,3570
28097,Rpi__1,Sensor__4,2025/1/6 17:55,16,49.2,timer,3570
28101,Rpi__1,Sensor__4,2025/1/6 18:00,16,49.2,timer,3570
28105,Rpi__1,Sensor__4,2025/1/6 18:05,16,49.2,timer,3570
28109,Rpi__1,Sensor__4,2025/1/6 18:10,16,49.2,timer,3570
28113,Rpi__1,Sensor__4,2025/1/6 18:15,16,48.9,timer,3570
28117,Rpi__1,Sensor__4,2025/1/6 18:20,16,48.9,timer,3570
28121,Rpi__1,Sensor__4,2025/1/6 18:25,16,48.7,timer,3570
28125,Rpi__1,Sensor__4,2025/1/6 18:30,15.9,48.6,timer,3570
28129,Rpi__1,Sensor__4,2025/1/6 18:35,16,48.6,timer,3570
28133,Rpi__1,Sensor__4,2025/1/6 18:40,16,48.6,timer,3570
28137,Rpi__1,Sensor__4,2025/1/6 18:45,16,48.3,timer,3570
28141,Rpi__1,Sensor__4,2025/1/6 18:50,15.9,48.2,timer,3570
28145,Rpi__1,Sensor__4,2025/1/6 18:55,15.9,48.1,timer,3570
28149,Rpi__1,Sensor__4,2025/1/6 19:00,15.9,48,timer,3570
28153,Rpi__1,Sensor__4,2025/1/6 19:05,15.9,48,timer,3570
28157,Rpi__1,Sensor__4,2025/1/6 19:10,15.9,47.9,timer,3570
28161,Rpi__1,Sensor__4,2025/1/6 19:15,15.9,47.7,timer,3570
28165,Rpi__1,Sensor__4,2025/1/6 19:20,15.9,47.6,timer,3570
28169,Rpi__1,Sensor__4,2025/1/6 19:25,15.9,47.5,timer,3570
28173,Rpi__1,Sensor__4,2025/1/6 19:30,15.8,47.3,timer,3570
28177,Rpi__1,Sensor__4,2025/1/6 19:35,15.8,47.3,timer,3570
28181,Rpi__1,Sensor__4,2025/1/6 19:40,15.8,47.2,timer,3570
28185,Rpi__1,Sensor__4,2025/1/6 19:45,15.8,47.2,timer,3570
28189,Rpi__1,Sensor__4,2025/1/6 19:50,15.8,47.1,timer,3570
28193,Rpi__1,Sensor__4,2025/1/6 19:55,15.8,47,timer,3570
28197,Rpi__1,Sensor__4,2025/1/6 20:00,15.8,46.9,timer,3570
28201,Rpi__1,Sensor__4,2025/1/6 20:05,15.8,46.8,timer,3570
28205,Rpi__1,Sensor__4,2025/1/6 20:10,15.7,46.7,timer,3570
28209,Rpi__1,Sensor__4,2025/1/6 20:15,15.7,46.5,timer,3570
28213,Rpi__1,Sensor__4,2025/1/6 20:20,15.6,46.4,timer,3570
28217,Rpi__1,Sensor__4,2025/1/6 20:25,15.6,46.4,timer,3570
28221,Rpi__1,Sensor__4,2025/1/6 20:30,15.5,46.4,timer,3570
28225,Rpi__1,Sensor__4,2025/1/6 20:35,15.5,46.2,timer,3570
28229,Rpi__1,Sensor__4,2025/1/6 20:40,15.5,46.6,timer,3570
28233,Rpi__1,Sensor__4,2025/1/6 20:45,15.4,46.7,timer,3570
28237,Rpi__1,Sensor__4,2025/1/6 20:50,15.4,46.6,timer,3570
28241,Rpi__1,Sensor__4,2025/1/6 20:55,15.3,46.6,timer,3570
28245,Rpi__1,Sensor__4,2025/1/6 21:00,15.3,46.6,timer,3570
28249,Rpi__1,Sensor__4,2025/1/6 21:05,15.3,46.6,timer,3570
28253,Rpi__1,Sensor__4,2025/1/6 21:10,15.2,46.7,timer,3570
28257,Rpi__1,Sensor__4,2025/1/6 21:15,15.2,46.6,timer,3570
28261,Rpi__1,Sensor__4,2025/1/6 21:20,15.1,46.7,timer,3570
28265,Rpi__1,Sensor__4,2025/1/6 21:25,15.1,46.7,timer,3570
28269,Rpi__1,Sensor__4,2025/1/6 21:30,15,46.7,timer,3570
28273,Rpi__1,Sensor__4,2025/1/6 21:35,15,46.7,timer,3570
28277,Rpi__1,Sensor__4,2025/1/6 21:40,15,46.7,timer,3570
28281,Rpi__1,Sensor__4,2025/1/6 21:45,14.9,46.7,timer,3570
28285,Rpi__1,Sensor__4,2025/1/6 21:50,14.9,46.6,timer,3570
28289,Rpi__1,Sensor__4,2025/1/6 21:55,14.9,46.6,timer,3570
28293,Rpi__1,Sensor__4,2025/1/6 22:00,14.8,46.6,timer,3570
28297,Rpi__1,Sensor__4,2025/1/6 22:05,14.8,46.6,timer,3570
28301,Rpi__1,Sensor__4,2025/1/6 22:10,14.8,46.6,timer,3570
28305,Rpi__1,Sensor__4,2025/1/6 22:20,14.8,46.6,timer,3570
28309,Rpi__1,Sensor__4,2025/1/6 22:25,14.7,46.5,timer,3570
28313,Rpi__1,Sensor__4,2025/1/6 22:30,14.7,46.5,timer,3570
28317,Rpi__1,Sensor__4,2025/1/6 22:35,14.7,46.5,timer,3570
28321,Rpi__1,Sensor__4,2025/1/6 22:40,14.6,46.4,timer,3570
28325,Rpi__1,Sensor__4,2025/1/6 22:45,14.6,46.4,timer,3570
28329,Rpi__1,Sensor__4,2025/1/6 22:50,14.6,46.4,timer,3570
28333,Rpi__1,Sensor__4,2025/1/6 22:55,14.6,46.4,timer,3570
28337,Rpi__1,Sensor__4,2025/1/6 23:00,14.6,46.4,timer,3570
28341,Rpi__1,Sensor__4,2025/1/6 23:05,14.6,46.3,timer,3570
28345,Rpi__1,Sensor__4,2025/1/6 23:10,14.5,46.3,timer,3570
28349,Rpi__1,Sensor__4,2025/1/6 23:15,14.5,46.3,timer,3570
28353,Rpi__1,Sensor__4,2025/1/6 23:20,14.5,46.3,timer,3570
28357,Rpi__1,Sensor__4,2025/1/6 23:25,14.5,46.3,timer,3570
28361,Rpi__1,Sensor__4,2025/1/6 23:30,14.5,46.3,timer,3570
28365,Rpi__1,Sensor__4,2025/1/6 23:35,14.5,46.3,timer,3570
28369,Rpi__1,Sensor__4,2025/1/6 23:40,14.4,46.2,timer,3570
28373,Rpi__1,Sensor__4,2025/1/6 23:45,14.4,46.3,timer,3570
28377,Rpi__1,Sensor__4,2025/1/6 23:50,14.4,46.3,timer,3570
28381,Rpi__1,Sensor__4,2025/1/6 23:55,14.4,46.3,timer,43170
28385,Rpi__1,Sensor__4,2025/1/7 0:00,14.4,46.3,timer,43170
28389,Rpi__1,Sensor__4,2025/1/7 0:05,14.3,46.2,timer,43170
28393,Rpi__1,Sensor__4,2025/1/7 0:10,14.3,46.2,timer,43170
28397,Rpi__1,Sensor__4,2025/1/7 0:15,14.3,46.2,timer,43170
28401,Rpi__1,Sensor__4,2025/1/7 0:20,14.3,46.2,timer,43170
28405,Rpi__1,Sensor__4,2025/1/7 0:25,14.3,46.2,timer,43170
28409,Rpi__1,Sensor__4,2025/1/7 0:30,14.2,46.1,timer,43170
28413,Rpi__1,Sensor__4,2025/1/7 0:35,14.2,46.1,timer,43170
28417,Rpi__1,Sensor__4,2025/1/7 0:40,14.2,46.1,timer,43170
28421,Rpi__1,Sensor__4,2025/1/7 0:45,14.2,46.1,timer,43170
28425,Rpi__1,Sensor__4,2025/1/7 0:50,14.2,46,timer,43170
28429,Rpi__1,Sensor__4,2025/1/7 0:55,14.2,46,timer,3570
28433,Rpi__1,Sensor__4,2025/1/7 1:00,14.2,46.1,timer,3570
28437,Rpi__1,Sensor__4,2025/1/7 1:05,14.2,46.1,timer,3570
28441,Rpi__1,Sensor__4,2025/1/7 1:10,14.1,46.1,timer,3570
28445,Rpi__1,Sensor__4,2025/1/7 1:15,14.1,46.1,timer,3570
28449,Rpi__1,Sensor__4,2025/1/7 1:20,14.1,46.1,timer,3570
28453,Rpi__1,Sensor__4,2025/1/7 1:25,14.1,45.9,timer,3570
28457,Rpi__1,Sensor__4,2025/1/7 1:30,14.1,46.1,timer,3570
28461,Rpi__1,Sensor__4,2025/1/7 1:35,14,46,timer,3570
28465,Rpi__1,Sensor__4,2025/1/7 1:40,14,46,timer,3570
28469,Rpi__1,Sensor__4,2025/1/7 1:45,14,45.9,timer,3570
28473,Rpi__1,Sensor__4,2025/1/7 1:50,14,45.9,timer,3570
28477,Rpi__1,Sensor__4,2025/1/7 1:55,14,45.8,timer,3570
28481,Rpi__1,Sensor__4,2025/1/7 2:00,14,45.9,timer,3570
28485,Rpi__1,Sensor__4,2025/1/7 2:05,14,45.8,timer,3570
28489,Rpi__1,Sensor__4,2025/1/7 2:10,14,45.7,timer,3570
28493,Rpi__1,Sensor__4,2025/1/7 2:15,13.9,45.7,timer,3570
28497,Rpi__1,Sensor__4,2025/1/7 2:20,13.9,45.7,timer,3570
28501,Rpi__1,Sensor__4,2025/1/7 2:25,13.9,45.7,timer,3570
28505,Rpi__1,Sensor__4,2025/1/7 2:30,13.9,45.7,timer,3570
28509,Rpi__1,Sensor__4,2025/1/7 2:35,13.9,45.7,timer,3570
28513,Rpi__1,Sensor__4,2025/1/7 2:40,13.9,45.7,timer,3570
28517,Rpi__1,Sensor__4,2025/1/7 2:45,13.8,45.6,timer,3570
28521,Rpi__1,Sensor__4,2025/1/7 2:50,13.9,45.6,timer,3570
28525,Rpi__1,Sensor__4,2025/1/7 2:55,13.9,45.6,timer,3570
28529,Rpi__1,Sensor__4,2025/1/7 3:00,13.8,45.6,timer,3570
28533,Rpi__1,Sensor__4,2025/1/7 3:05,13.8,45.6,timer,3570
28537,Rpi__1,Sensor__4,2025/1/7 3:10,13.8,45.5,timer,3570
28541,Rpi__1,Sensor__4,2025/1/7 3:15,13.8,45.5,timer,3570
28545,Rpi__1,Sensor__4,2025/1/7 3:20,13.8,45.4,timer,3570
28549,Rpi__1,Sensor__4,2025/1/7 3:25,13.8,45.5,timer,3570
28553,Rpi__1,Sensor__4,2025/1/7 3:30,13.8,45.4,timer,3570
28557,Rpi__1,Sensor__4,2025/1/7 3:35,13.8,45.5,timer,3570
28561,Rpi__1,Sensor__4,2025/1/7 3:40,13.7,45.3,timer,3570
28565,Rpi__1,Sensor__4,2025/1/7 3:45,13.8,45.3,timer,3570
28569,Rpi__1,Sensor__4,2025/1/7 3:50,13.8,45.3,timer,3570
28573,Rpi__1,Sensor__4,2025/1/7 3:55,13.7,45.3,timer,3570
28577,Rpi__1,Sensor__4,2025/1/7 4:00,13.7,45.1,timer,3570
28581,Rpi__1,Sensor__4,2025/1/7 4:05,13.7,45.2,timer,3570
28585,Rpi__1,Sensor__4,2025/1/7 4:10,13.7,45.1,timer,3570
28589,Rpi__1,Sensor__4,2025/1/7 4:15,13.7,45,timer,3570
28593,Rpi__1,Sensor__4,2025/1/7 4:20,13.7,45,timer,3570
28597,Rpi__1,Sensor__4,2025/1/7 4:25,13.7,45,timer,3570
28601,Rpi__1,Sensor__4,2025/1/7 4:30,13.7,44.9,timer,3570
28605,Rpi__1,Sensor__4,2025/1/7 4:35,13.7,44.8,timer,3570
28609,Rpi__1,Sensor__4,2025/1/7 4:40,13.7,44.9,timer,3570
28613,Rpi__1,Sensor__4,2025/1/7 4:45,13.7,44.8,timer,3570
28617,Rpi__1,Sensor__4,2025/1/7 4:50,13.6,44.7,timer,3570
28621,Rpi__1,Sensor__4,2025/1/7 4:55,13.7,44.7,timer,3570
28625,Rpi__1,Sensor__4,2025/1/7 5:00,13.6,44.6,timer,3570
28629,Rpi__1,Sensor__4,2025/1/7 5:05,13.6,44.6,timer,3570
28633,Rpi__1,Sensor__4,2025/1/7 5:10,13.6,44.5,timer,3570
28637,Rpi__1,Sensor__4,2025/1/7 5:15,13.6,44.4,timer,3570
28641,Rpi__1,Sensor__4,2025/1/7 5:20,13.7,44.3,timer,3570
28645,Rpi__1,Sensor__4,2025/1/7 5:25,13.6,44.1,timer,3570
28649,Rpi__1,Sensor__4,2025/1/7 5:30,13.6,43.9,timer,3570
28653,Rpi__1,Sensor__4,2025/1/7 5:35,13.6,43.5,timer,3570
28657,Rpi__1,Sensor__4,2025/1/7 5:40,13.6,43.5,timer,3570
28661,Rpi__1,Sensor__4,2025/1/7 5:45,13.6,43.4,timer,3570
28665,Rpi__1,Sensor__4,2025/1/7 5:50,13.6,43.3,timer,3570
28669,Rpi__1,Sensor__4,2025/1/7 5:55,13.6,43.4,timer,3570
28673,Rpi__1,Sensor__4,2025/1/7 6:00,13.6,43.3,timer,3570
28677,Rpi__1,Sensor__4,2025/1/7 6:05,13.6,43.2,timer,3570
28681,Rpi__1,Sensor__4,2025/1/7 6:10,13.6,43.1,timer,3570
28685,Rpi__1,Sensor__4,2025/1/7 6:15,13.6,43.1,timer,3570
28689,Rpi__1,Sensor__4,2025/1/7 6:20,13.6,43.1,timer,3570
28693,Rpi__1,Sensor__4,2025/1/7 6:25,13.6,43.1,timer,3570
28697,Rpi__1,Sensor__4,2025/1/7 6:30,13.5,43.1,timer,3570
28701,Rpi__1,Sensor__4,2025/1/7 6:35,13.6,43.1,timer,3570
28705,Rpi__1,Sensor__4,2025/1/7 6:40,13.6,43.1,timer,3570
28709,Rpi__1,Sensor__4,2025/1/7 6:45,13.5,43.1,timer,3570
28713,Rpi__1,Sensor__4,2025/1/7 6:50,13.5,42.9,timer,3570
28717,Rpi__1,Sensor__4,2025/1/7 6:55,13.5,43,timer,3570
28721,Rpi__1,Sensor__4,2025/1/7 7:00,13.5,42.9,timer,3570
28725,Rpi__1,Sensor__4,2025/1/7 7:05,13.5,42.8,timer,3570
28729,Rpi__1,Sensor__4,2025/1/7 7:10,13.5,42.8,timer,3570
28733,Rpi__1,Sensor__4,2025/1/7 7:15,13.5,42.8,timer,3570
28737,Rpi__1,Sensor__4,2025/1/7 7:20,13.5,42.8,timer,3570
28741,Rpi__1,Sensor__4,2025/1/7 7:25,13.5,42.7,timer,3570
28745,Rpi__1,Sensor__4,2025/1/7 7:30,13.5,42.8,timer,3570
28749,Rpi__1,Sensor__4,2025/1/7 7:35,13.5,42.8,timer,3570
28753,Rpi__1,Sensor__4,2025/1/7 7:40,13.5,42.7,timer,3570
28757,Rpi__1,Sensor__4,2025/1/7 7:45,13.4,42.6,timer,3570
28761,Rpi__1,Sensor__4,2025/1/7 7:50,13.4,42.6,timer,3570
28765,Rpi__1,Sensor__4,2025/1/7 7:55,13.4,42.6,timer,3570
28769,Rpi__1,Sensor__4,2025/1/7 8:00,13.5,42.4,timer,3570
28773,Rpi__1,Sensor__4,2025/1/7 8:05,13.4,42.4,timer,3570
28777,Rpi__1,Sensor__4,2025/1/7 8:10,13.5,42.4,timer,3570
28781,Rpi__1,Sensor__4,2025/1/7 8:15,13.5,42.4,timer,3570
28785,Rpi__1,Sensor__4,2025/1/7 8:20,13.5,42.5,timer,3570
28789,Rpi__1,Sensor__4,2025/1/7 8:25,13.6,42.7,timer,3570
28793,Rpi__1,Sensor__4,2025/1/7 8:30,13.6,42.7,timer,3570
28797,Rpi__1,Sensor__4,2025/1/7 8:35,13.7,42.7,timer,3570
28801,Rpi__1,Sensor__4,2025/1/7 8:40,13.7,43.2,timer,3570
28805,Rpi__1,Sensor__4,2025/1/7 8:45,13.7,43.2,timer,3570
28809,Rpi__1,Sensor__4,2025/1/7 8:50,13.9,44,timer,3570
28813,Rpi__1,Sensor__4,2025/1/7 8:55,13.9,44.1,timer,3570
28817,Rpi__1,Sensor__4,2025/1/7 9:00,14,44,timer,3570
28821,Rpi__1,Sensor__4,2025/1/7 9:05,14,43.7,timer,3570
28825,Rpi__1,Sensor__4,2025/1/7 9:10,14,43.5,timer,3570
28829,Rpi__1,Sensor__4,2025/1/7 9:15,14.1,43.3,timer,3570
28833,Rpi__1,Sensor__4,2025/1/7 9:20,14.1,43.1,timer,3570
28837,Rpi__1,Sensor__4,2025/1/7 9:25,14.1,43.1,timer,3570
28841,Rpi__1,Sensor__4,2025/1/7 9:30,14.2,43.4,timer,3570
28845,Rpi__1,Sensor__4,2025/1/7 9:35,14.2,43.4,timer,3570
28849,Rpi__1,Sensor__4,2025/1/7 9:40,14.3,44.1,timer,3570
28853,Rpi__1,Sensor__4,2025/1/7 9:45,14.4,44.3,timer,3570
28857,Rpi__1,Sensor__4,2025/1/7 9:50,14.5,44.3,timer,3570
28861,Rpi__1,Sensor__4,2025/1/7 9:55,14.6,44.1,timer,3570
28865,Rpi__1,Sensor__4,2025/1/7 10:00,14.6,44,timer,3570
28869,Rpi__1,Sensor__4,2025/1/7 10:05,14.7,43.9,timer,3570
28873,Rpi__1,Sensor__4,2025/1/7 10:10,14.8,43.9,timer,3570
28877,Rpi__1,Sensor__4,2025/1/7 10:15,14.8,43.8,timer,3570
28881,Rpi__1,Sensor__4,2025/1/7 10:20,14.9,43.9,timer,3570
28885,Rpi__1,Sensor__4,2025/1/7 10:25,15,43.9,timer,3570
28889,Rpi__1,Sensor__4,2025/1/7 10:30,15,43.9,timer,3570
28893,Rpi__1,Sensor__4,2025/1/7 10:35,15.1,44.1,timer,3570
28897,Rpi__1,Sensor__4,2025/1/7 10:40,15.2,44.2,timer,3570
28901,Rpi__1,Sensor__4,2025/1/7 10:45,15.2,44.3,timer,3570
28905,Rpi__1,Sensor__4,2025/1/7 10:50,15.3,44.5,timer,3570
28909,Rpi__1,Sensor__4,2025/1/7 10:55,15.3,44.5,timer,3570
28913,Rpi__1,Sensor__4,2025/1/7 11:00,15.4,44.5,timer,3570
28917,Rpi__1,Sensor__4,2025/1/7 11:05,15.4,44.5,timer,3570
28921,Rpi__1,Sensor__4,2025/1/7 11:10,15.4,44.6,timer,3570
28925,Rpi__1,Sensor__4,2025/1/7 11:15,15.4,44.6,timer,3570
28929,Rpi__1,Sensor__4,2025/1/7 11:20,15.5,44.8,timer,3570
28933,Rpi__1,Sensor__4,2025/1/7 11:25,15.6,44.9,timer,3570
28937,Rpi__1,Sensor__4,2025/1/7 11:30,15.6,45,timer,3570
28941,Rpi__1,Sensor__4,2025/1/7 11:35,15.6,45.1,timer,3570
28945,Rpi__1,Sensor__4,2025/1/7 11:40,15.6,45,timer,3570
28949,Rpi__1,Sensor__4,2025/1/7 11:45,15.7,45.2,timer,3570
28953,Rpi__1,Sensor__4,2025/1/7 11:50,15.7,45.1,timer,43170
28957,Rpi__1,Sensor__4,2025/1/7 11:55,15.7,45.2,timer,43170
28961,Rpi__1,Sensor__4,2025/1/7 12:00,15.6,45.2,timer,43170
28965,Rpi__1,Sensor__4,2025/1/7 12:05,15.6,45.4,timer,43170
28969,Rpi__1,Sensor__4,2025/1/7 12:10,15.7,45.5,timer,43170
28973,Rpi__1,Sensor__4,2025/1/7 12:15,15.7,45.6,timer,43170
28977,Rpi__1,Sensor__4,2025/1/7 12:20,15.8,45.7,timer,43170
28981,Rpi__1,Sensor__4,2025/1/7 12:25,15.8,45.7,timer,43170
28985,Rpi__1,Sensor__4,2025/1/7 12:30,15.8,45.8,timer,43170
28989,Rpi__1,Sensor__4,2025/1/7 12:35,15.8,45.9,timer,43170
28993,Rpi__1,Sensor__4,2025/1/7 12:40,15.8,45.9,timer,43170
28997,Rpi__1,Sensor__4,2025/1/7 12:45,15.8,45.8,timer,43170
29001,Rpi__1,Sensor__4,2025/1/7 12:50,15.7,45.8,timer,43170
29005,Rpi__1,Sensor__4,2025/1/7 12:55,15.7,45.7,timer,3570
29009,Rpi__1,Sensor__4,2025/1/7 13:00,15.7,45.7,timer,3570
29013,Rpi__1,Sensor__4,2025/1/7 13:05,15.7,45.6,timer,3570
29017,Rpi__1,Sensor__4,2025/1/7 13:10,15.7,45.4,timer,3570
29021,Rpi__1,Sensor__4,2025/1/7 13:15,15.7,45.3,timer,3570
29025,Rpi__1,Sensor__4,2025/1/7 13:20,15.8,45.2,timer,3570
29029,Rpi__1,Sensor__4,2025/1/7 13:25,15.8,45.1,timer,3570
29033,Rpi__1,Sensor__4,2025/1/7 13:30,15.9,45,timer,3570
29037,Rpi__1,Sensor__4,2025/1/7 13:35,16,44.8,timer,3570
29041,Rpi__1,Sensor__4,2025/1/7 13:40,16,44.6,timer,3570
29045,Rpi__1,Sensor__4,2025/1/7 13:45,16.1,44.6,timer,3570
29049,Rpi__1,Sensor__4,2025/1/7 13:50,16.1,44.4,timer,3570
29053,Rpi__1,Sensor__4,2025/1/7 13:55,16.1,44.3,timer,3570
29057,Rpi__1,Sensor__4,2025/1/7 14:00,16.2,44.2,timer,3570
29061,Rpi__1,Sensor__4,2025/1/7 14:05,16.2,44,timer,3570
29065,Rpi__1,Sensor__4,2025/1/7 14:10,16.2,43.8,timer,3570
29069,Rpi__1,Sensor__4,2025/1/7 14:15,16.3,43.7,timer,3570
29073,Rpi__1,Sensor__4,2025/1/7 14:20,16.3,43.5,timer,3570
29077,Rpi__1,Sensor__4,2025/1/7 14:25,16.4,43.3,timer,3570
29081,Rpi__1,Sensor__4,2025/1/7 14:30,16.4,43.3,timer,3570
29085,Rpi__1,Sensor__4,2025/1/7 14:35,16.5,42.9,timer,3570
29089,Rpi__1,Sensor__4,2025/1/7 14:40,16.5,42.9,timer,3570
29093,Rpi__1,Sensor__4,2025/1/7 14:45,16.5,42.7,timer,3570
29097,Rpi__1,Sensor__4,2025/1/7 14:50,16.6,42.5,timer,3570
29101,Rpi__1,Sensor__4,2025/1/7 14:55,16.6,42.3,timer,3570
29105,Rpi__1,Sensor__4,2025/1/7 15:00,16.6,42.2,timer,3570
29109,Rpi__1,Sensor__4,2025/1/7 15:05,16.7,42,timer,3570
29113,Rpi__1,Sensor__4,2025/1/7 15:10,16.7,41.9,timer,3570
29117,Rpi__1,Sensor__4,2025/1/7 15:15,16.8,41.8,timer,3570
29121,Rpi__1,Sensor__4,2025/1/7 15:20,16.8,41.8,timer,3570
29125,Rpi__1,Sensor__4,2025/1/7 15:25,16.8,41.8,timer,3570
29129,Rpi__1,Sensor__4,2025/1/7 15:30,16.8,41.8,timer,3570
29133,Rpi__1,Sensor__4,2025/1/7 15:35,16.9,41.2,timer,3570
29137,Rpi__1,Sensor__4,2025/1/7 15:40,16.9,41,timer,3570
29141,Rpi__1,Sensor__4,2025/1/7 15:45,16.9,41,timer,3570
29145,Rpi__1,Sensor__4,2025/1/7 15:50,16.9,40.8,timer,3570
29149,Rpi__1,Sensor__4,2025/1/7 15:55,16.9,40.6,timer,3570
29153,Rpi__1,Sensor__4,2025/1/7 16:00,16.9,40.5,timer,3570
29157,Rpi__1,Sensor__4,2025/1/7 16:05,16.9,40.5,timer,3570
29161,Rpi__1,Sensor__4,2025/1/7 16:10,16.9,40.5,timer,3570
29165,Rpi__1,Sensor__4,2025/1/7 16:15,17,40.1,timer,3570
29169,Rpi__1,Sensor__4,2025/1/7 16:20,17,40,timer,3570
29173,Rpi__1,Sensor__4,2025/1/7 16:25,17,40,timer,3570
29177,Rpi__1,Sensor__4,2025/1/7 16:30,17,39.8,timer,3570
29181,Rpi__1,Sensor__4,2025/1/7 16:35,17.1,39.8,timer,3570
29185,Rpi__1,Sensor__4,2025/1/7 16:40,17.1,39.8,timer,3570
29189,Rpi__1,Sensor__4,2025/1/7 16:45,17.1,39.8,timer,3570
29193,Rpi__1,Sensor__4,2025/1/7 16:50,17.1,39.5,timer,3570
29197,Rpi__1,Sensor__4,2025/1/7 16:55,17.2,39.4,timer,3570
29201,Rpi__1,Sensor__4,2025/1/7 17:00,17.2,39.4,timer,3570
29205,Rpi__1,Sensor__4,2025/1/7 17:05,17.2,39.3,timer,3570
29209,Rpi__1,Sensor__4,2025/1/7 17:10,17.3,39.3,timer,3570
29213,Rpi__1,Sensor__4,2025/1/7 17:15,17.3,39.2,timer,3570
29217,Rpi__1,Sensor__4,2025/1/7 17:20,17.3,39.2,timer,3570
29221,Rpi__1,Sensor__4,2025/1/7 17:25,17.3,39.2,timer,3570
29225,Rpi__1,Sensor__4,2025/1/7 17:30,17.3,39,timer,3570
29229,Rpi__1,Sensor__4,2025/1/7 17:35,17.4,39,timer,3570
29233,Rpi__1,Sensor__4,2025/1/7 17:40,17.4,39,timer,3570
29237,Rpi__1,Sensor__4,2025/1/7 17:45,17.4,39,timer,3570
29241,Rpi__1,Sensor__4,2025/1/7 17:50,17.5,39,timer,3570
29245,Rpi__1,Sensor__4,2025/1/7 17:55,17.5,38.9,timer,3570
29249,Rpi__1,Sensor__4,2025/1/7 18:00,17.5,38.9,timer,3570
29253,Rpi__1,Sensor__4,2025/1/7 18:05,17.5,38.8,timer,3570
29257,Rpi__1,Sensor__4,2025/1/7 18:10,17.5,38.9,timer,3570
29261,Rpi__1,Sensor__4,2025/1/7 18:15,17.5,38.8,timer,3570
29265,Rpi__1,Sensor__4,2025/1/7 18:20,17.5,38.8,timer,3570
29269,Rpi__1,Sensor__4,2025/1/7 18:25,17.5,38.8,timer,3570
29273,Rpi__1,Sensor__4,2025/1/7 18:30,17.5,38.8,timer,3570
29277,Rpi__1,Sensor__4,2025/1/7 18:35,17.5,38.8,timer,3570
29281,Rpi__1,Sensor__4,2025/1/7 18:40,17.5,38.8,timer,3570
29285,Rpi__1,Sensor__4,2025/1/7 18:45,17.5,38.8,timer,3570
29289,Rpi__1,Sensor__4,2025/1/7 18:50,17.4,38.8,timer,3570
29293,Rpi__1,Sensor__4,2025/1/7 18:55,17.5,38.8,timer,3570
29297,Rpi__1,Sensor__4,2025/1/7 19:00,17.5,38.7,timer,3570
29301,Rpi__1,Sensor__4,2025/1/7 19:05,17.4,38.6,timer,3570
29305,Rpi__1,Sensor__4,2025/1/7 19:10,17.4,38.6,timer,3570
29309,Rpi__1,Sensor__4,2025/1/7 19:15,17.5,38.6,timer,3570
29313,Rpi__1,Sensor__4,2025/1/7 19:20,17.5,38.6,timer,3570
29317,Rpi__1,Sensor__4,2025/1/7 19:25,17.5,38.5,timer,3570
29321,Rpi__1,Sensor__4,2025/1/7 19:30,17.5,38.5,timer,3570
